Name,State,Latitude,Longitude
50434c2ac478fd1c,EuropeAtlantic_LowRes,67.5,-85.5
a868ec1b4fd3aa26,EuropeAtlantic_LowRes,67.5,-81.0
f9d6ade7ed11d740,EuropeAtlantic_LowRes,67.5,-76.5
3c19ed5e985a1923,EuropeAtlantic_LowRes,67.5,-72.0
5089103943d22434,EuropeAtlantic_LowRes,67.5,-67.5
e6d69119bc8f9d9e,EuropeAtlantic_LowRes,67.5,-63.0
80a575142c3c1a3e,EuropeAtlantic_LowRes,67.5,-58.5
a2dc8db28b9cc88c,EuropeAtlantic_LowRes,67.5,-54.0
ac1fb32f3a3c56d0,EuropeAtlantic_LowRes,67.5,-49.5
61601bff3f7e322f,EuropeAtlantic_LowRes,67.5,-45.0
e3e4d44692cc796d,EuropeAtlantic_LowRes,67.5,-40.5
6b7dd76b48ad5f49,EuropeAtlantic_LowRes,67.5,-36.0
80326ef3e37beec7,EuropeAtlantic_LowRes,67.5,-31.5
8d60fec9d8bd7432,EuropeAtlantic_LowRes,67.5,-27.0
140c84db023d0930,EuropeAtlantic_LowRes,67.5,-22.5
b2ebd55e9bdc427e,EuropeAtlantic_LowRes,67.5,-18.0
45a9666ce785879d,EuropeAtlantic_LowRes,67.5,-13.5
574657ea29165d31,EuropeAtlantic_LowRes,67.5,-9.0
54ade0c29b993353,EuropeAtlantic_LowRes,67.5,-4.5
02bcaaf9eee17d44,EuropeAtlantic_LowRes,63.0,-85.5
1ee7b880a546b274,EuropeAtlantic_LowRes,63.0,-81.0
efa40636005e1a9d,EuropeAtlantic_LowRes,63.0,-76.5
7a114d58fd6a31f2,EuropeAtlantic_LowRes,63.0,-72.0
f20d347e6dee2da5,EuropeAtlantic_LowRes,63.0,-67.5
4ebdb4039231dae5,EuropeAtlantic_LowRes,63.0,-63.0
1440f38fa8f531ef,EuropeAtlantic_LowRes,63.0,-58.5
1a92c7a9ca9100ea,EuropeAtlantic_LowRes,63.0,-54.0
9b23f8488b02d1b4,EuropeAtlantic_LowRes,63.0,-49.5
a1b3d46d05bf7129,EuropeAtlantic_LowRes,63.0,-45.0
17604c727d812c83,EuropeAtlantic_LowRes,63.0,-40.5
6ebd5b15b6ef9c95,EuropeAtlantic_LowRes,63.0,-36.0
8bd0509e80b9408d,EuropeAtlantic_LowRes,63.0,-31.5
c84ff3b4d93c9b61,EuropeAtlantic_LowRes,63.0,-27.0
dfedad1a9c5f0e41,EuropeAtlantic_LowRes,63.0,-22.5
58fa86a57634743d,EuropeAtlantic_LowRes,63.0,-18.0
9033b3a941f5b7de,EuropeAtlantic_LowRes,63.0,-13.5
cce6aa8daf35e9b9,EuropeAtlantic_LowRes,63.0,-9.0
1d9df58557cbf1c8,EuropeAtlantic_LowRes,63.0,-4.5
66ccfa3464060518,EuropeAtlantic_LowRes,58.5,-85.5
b2509b9a6302d0f1,EuropeAtlantic_LowRes,58.5,-81.0
a3bdc6ab43b32f24,EuropeAtlantic_LowRes,58.5,-76.5
8b355b060fdc2f81,EuropeAtlantic_LowRes,58.5,-72.0
0bcb7bbe884cea89,EuropeAtlantic_LowRes,58.5,-67.5
82015298edaf9928,EuropeAtlantic_LowRes,58.5,-63.0
7afdaa24e49387d6,EuropeAtlantic_LowRes,58.5,-58.5
0cf1f2a3f02c5c7f,EuropeAtlantic_LowRes,58.5,-54.0
