Name,State,Latitude,Longitude
50ebddf79127c0e9,China_LowRes,42.0,99.0
958733f4b23ebda4,China_LowRes,42.0,100.5
5a095cc6ecdf4fb6,China_LowRes,42.0,102.0
2caaed9e90cea813,China_LowRes,42.0,103.5
73d3abe829fa5a7a,China_LowRes,42.0,105.0
48327a4de48c05e7,China_LowRes,42.0,106.5
2d2f6cb1043176bf,China_LowRes,42.0,108.0
54fbf1a3a02d5436,China_LowRes,42.0,109.5
80e605964b75cf5d,China_LowRes,42.0,111.0
405c8c2cccaa3392,China_LowRes,42.0,112.5
0e260c858d44fde7,China_LowRes,42.0,114.0
5185689e1bb11fab,China_LowRes,42.0,115.5
e724e05f3f31ab6b,China_LowRes,42.0,117.0
f9c72264f34bbe85,China_LowRes,42.0,118.5
b266cee2449964e8,China_LowRes,42.0,120.0
b5fa808021e58ee4,China_LowRes,42.0,121.5
a556628f50c495bd,China_LowRes,42.0,123.0
1f6495160633de6f,China_LowRes,40.5,99.0
28e35eedddb41f13,China_LowRes,40.5,100.5
a5595a4ed54fc6be,China_LowRes,40.5,102.0
3c80aa200fa21650,China_LowRes,40.5,103.5
667d5501ca73e5f5,China_LowRes,40.5,105.0
f380bef0fc47107d,China_LowRes,40.5,106.5
d37d2cc9ac693703,China_LowRes,40.5,108.0
ffb8321eda83540e,China_LowRes,40.5,109.5
907ee0a3c242f41d,China_LowRes,40.5,111.0
a0c1fd5ede05f79f,China_LowRes,40.5,112.5
88673c1a17e0f43e,China_LowRes,40.5,114.0
3ded200845744bd9,China_LowRes,40.5,115.5
d5e21dae67b4aa55,China_LowRes,40.5,117.0
dc02bae4c77d01ff,China_LowRes,40.5,118.5
24541e26159742e0,China_LowRes,40.5,120.0
a021ee1633021b16,China_LowRes,40.5,121.5
662530bc8bd0c096,China_LowRes,40.5,123.0
8b69c70132c88370,China_LowRes,39.0,99.0
351690ee15b80959,China_LowRes,39.0,100.5
592b69f8ec3b8c70,China_LowRes,39.0,102.0
3ac1c59d17455b1a,China_LowRes,39.0,103.5
e1570158fbfedb2c,China_LowRes,39.0,105.0
9acd578529396027,China_LowRes,39.0,106.5
8f87d8a05d848d67,China_LowRes,39.0,108.0
258f903ffeee6ac8,China_LowRes,39.0,109.5
318db0e0187128a9,China_LowRes,39.0,111.0
7fddb6227a6edc89,China_LowRes,39.0,112.5
11de024baae7bb0f,China_LowRes,39.0,114.0
28258bf84304ff3c,China_LowRes,39.0,115.5
f009ed5d3c668a2a,China_LowRes,39.0,117.0
4f099e6a52c5630a,China_LowRes,39.0,118.5
21d892493e134809,China_LowRes,39.0,120.0
03aa07d41ad93ff5,China_LowRes,39.0,121.5
cad09dcd19694329,China_LowRes,39.0,123.0
6dbaf312df46f3fe,China_LowRes,37.5,99.0
7cac539c9352a114,China_LowRes,37.5,100.5
48cbe0656db1c39b,China_LowRes,37.5,102.0
e918c637c00e2aea,China_LowRes,37.5,103.5
bb0af3e70bd5e10b,China_LowRes,37.5,105.0
7f10d8b9e69c1281,China_LowRes,37.5,106.5
b67b417531e4f9ba,China_LowRes,37.5,108.0
37b0c197be0e7c31,China_LowRes,37.5,109.5
e87d23d5c9ab4840,China_LowRes,37.5,111.0
cce07590a33de9a7,China_LowRes,37.5,112.5
e4f2ab4cbce7217b,China_LowRes,37.5,114.0
f2a6d0d513a9f320,China_LowRes,37.5,115.5
e1773f1acaa87590,China_LowRes,37.5,117.0
18dfefc1cd2888bc,China_LowRes,37.5,118.5
c1c6fc3d59271130,China_LowRes,37.5,120.0
77090727c3f54c00,China_LowRes,37.5,121.5
6179002204b398e8,China_LowRes,37.5,123.0
2327a07bdb61e2e6,China_LowRes,36.0,99.0
5a78d7f182f5daed,China_LowRes,36.0,100.5
05982921b11bc1ed,China_LowRes,36.0,102.0
20f65c69ad1260bc,China_LowRes,36.0,103.5
fb32d992c0413464,China_LowRes,36.0,105.0
b965149ab2cf90bc,China_LowRes,36.0,106.5
beb0411cab21afbd,China_LowRes,36.0,108.0
375715610106393a,China_LowRes,36.0,109.5
fe007c0b0465cbf4,China_LowRes,36.0,111.0
3c34b3988f43b065,China_LowRes,36.0,112.5
42dd3e044a3a13a7,China_LowRes,36.0,114.0
85bb87f32069a2c9,China_LowRes,36.0,115.5
d3f5a499f96c1451,China_LowRes,36.0,117.0
