Name,State,Latitude,Longitude
cf5a38ae2f632a84,Beijing,42.75,113.25
5c862af9e8ea3730,Beijing,42.75,114.0
f62d49baa6cd660d,Beijing,42.75,114.75
42a01ef59d6a049b,Beijing,42.75,115.5
98fdf370e1121694,Beijing,42.75,116.25
3ea822a254f34de4,Beijing,42.75,117.0
58dcec11e864f853,Beijing,42.75,117.75
bb9447be54dd32e2,Beijing,42.75,118.5
447f6cac4b6ec491,Beijing,42.75,119.25
e5a71ccb0afeaf13,Beijing,42.75,120.0
37a686ea2c373040,Beijing,42.75,120.75
ade92f69199a8d3d,Beijing,42.75,121.5
44c4d2bfb0f8627a,Beijing,42.75,122.25
c10aad746e999657,Beijing,42.75,123.0
64d71424a6b68783,Beijing,42.0,113.25
af4301b5d49376a4,Beijing,42.0,114.0
dfdc2f3bf175fc06,Beijing,42.0,114.75
6381f3c98393ce97,Beijing,42.0,115.5
57c94f93717016f1,Beijing,42.0,116.25
4323bdd4cf933d72,Beijing,42.0,117.0
58b632da494b94ff,Beijing,42.0,117.75
6d83446f672f8d97,Beijing,42.0,118.5
0bf25d0b862fc50f,Beijing,42.0,119.25
c321a374ee0af29f,Beijing,42.0,120.0
9fdcb42841210606,Beijing,42.0,120.75
2340ebbc4fa61766,Beijing,42.0,121.5
c4b60641242a5775,Beijing,42.0,122.25
7a4e5d0777882023,Beijing,42.0,123.0
882aaf7f32cf4603,Beijing,41.25,113.25
2497e3f8e3d2e9ce,Beijing,41.25,114.0
8ec8b3d613760664,Beijing,41.25,114.75
62d37b01072af165,Beijing,41.25,115.5
c4673c4fc4a142cf,Beijing,41.25,116.25
9ed74ee383aaa2a9,Beijing,41.25,117.0
c58c50cc0c46d538,Beijing,41.25,117.75
bce7b2876e8fe88a,Beijing,41.25,118.5
47da571d2ca0d07c,Beijing,41.25,119.25
437605e504252f73,Beijing,41.25,120.0
7fca10e9d95b1746,Beijing,41.25,120.75
06069015d6d3b520,Beijing,41.25,121.5
845657b96ce14aa1,Beijing,41.25,122.25
ead17bb34819ff56,Beijing,41.25,123.0
7e9dd49733e09968,Beijing,40.5,113.25
0cd92c6c4a4e8c9b,Beijing,40.5,114.0
78fe332b33b041a0,Beijing,40.5,114.75
6fb563688e0da4fa,Beijing,40.5,115.5
6bcaa7fc6ae3b543,Beijing,40.5,116.25
fdb0bae29fd0da17,Beijing,40.5,117.0
78aca87e56d7704f,Beijing,40.5,117.75
2ca80ea2e95a6a41,Beijing,40.5,118.5
abb2a4db11e075f0,Beijing,40.5,119.25
22ee9788f81387a3,Beijing,40.5,120.0
d9586c0a50005653,Beijing,40.5,120.75
7dbaebb13d12cad6,Beijing,40.5,121.5
1af58d3119a1857b,Beijing,40.5,122.25
9ec9c3d2b794aa64,Beijing,40.5,123.0
f33aded5c1587857,Beijing,39.75,113.25
dd828405a2ffceb2,Beijing,39.75,114.0
67e7e7ecef7ae432,Beijing,39.75,114.75
920c19e92cd6fdd4,Beijing,39.75,115.5
dcee84d5bb498aea,Beijing,39.75,116.25
798766cc93c0df06,Beijing,39.75,117.0
f503d03e8567932e,Beijing,39.75,117.75
96177f1f64a0c267,Beijing,39.75,118.5
3837a75e39a6b732,Beijing,39.75,119.25
14d42fa7e2da215d,Beijing,39.75,120.0
aecd18274dedc8c8,Beijing,39.75,120.75
8c4d7e58caa4ac3a,Beijing,39.75,121.5
7414e163eaf2b3ba,Beijing,39.75,122.25
cbafb2535585b1d5,Beijing,39.75,123.0
b2aa0f43a11ca663,Beijing,39.0,113.25
7d6bbd1480fb0670,Beijing,39.0,114.0
3dc22a89d4502f94,Beijing,39.0,114.75
8a78a3201550ddf5,Beijing,39.0,115.5
edbbcc14e061dd44,Beijing,39.0,116.25
b75ba176b4ccf7ff,Beijing,39.0,117.0
53521538c6ce53bd,Beijing,39.0,117.75
0128d382672d0e89,Beijing,39.0,118.5
9f8ffdb5d00f3ede,Beijing,39.0,119.25
41a46132fab7558e,Beijing,39.0,120.0
d5d7be6a15fdd075,Beijing,39.0,120.75
5cc4d6c330a6ac1c,Beijing,39.0,121.5
a1910d489b2b83c1,Beijing,39.0,122.25
9c5febee360971eb,Beijing,39.0,123.0
9ecb3a9118c1c898,Beijing,38.25,113.25
