Name,State,Latitude,Longitude
f6447386038ebe47,Caribbean_LowRes,24.0,-85.5
b66cc733c106ba96,Caribbean_LowRes,24.0,-84.0
e57e5236e77ee1db,Caribbean_LowRes,24.0,-82.5
939f4f1f3fdad5e2,Caribbean_LowRes,24.0,-81.0
8590b13cd00e2131,Caribbean_LowRes,24.0,-79.5
ceeafb14ca3e0608,Caribbean_LowRes,24.0,-78.0
72e0dc213b1c0dc6,Caribbean_LowRes,24.0,-76.5
54f57bd8b6a2b254,Caribbean_LowRes,24.0,-75.0
e8a2bcaa5df35651,Caribbean_LowRes,24.0,-73.5
eab770b86418efcf,Caribbean_LowRes,24.0,-72.0
1b65dfb323d9fb96,Caribbean_LowRes,24.0,-70.5
85aa342eb50aa265,Caribbean_LowRes,24.0,-69.0
5af11b96e7af881d,Caribbean_LowRes,24.0,-67.5
8ac94993fe428d75,Caribbean_LowRes,24.0,-66.0
6c07325edd3078d4,Caribbean_LowRes,24.0,-64.5
bc1e9ac56c468b5b,Caribbean_LowRes,24.0,-63.0
4c3f60fa6f708651,Caribbean_LowRes,24.0,-61.5
89ad7f8bae765c98,Caribbean_LowRes,24.0,-60.0
08879b7a7acf6379,Caribbean_LowRes,22.5,-85.5
c862ddab7b8a1f58,Caribbean_LowRes,22.5,-84.0
4f00ae9d02d754ba,Caribbean_LowRes,22.5,-82.5
6e0516f302616430,Caribbean_LowRes,22.5,-81.0
07aee362a5ce0f80,Caribbean_LowRes,22.5,-79.5
b7f0baee8968642c,Caribbean_LowRes,22.5,-78.0
cd1940be6b32bdbf,Caribbean_LowRes,22.5,-76.5
5092203a2c98ef1d,Caribbean_LowRes,22.5,-75.0
b8ea93acce10cd85,Caribbean_LowRes,22.5,-73.5
267e407cc75f7a92,Caribbean_LowRes,22.5,-72.0
6e09b95944619422,Caribbean_LowRes,22.5,-70.5
b1770f1cb0a79b6e,Caribbean_LowRes,22.5,-69.0
bcd8d5676cf8d047,Caribbean_LowRes,22.5,-67.5
0bf6374ae03cf01f,Caribbean_LowRes,22.5,-66.0
d231c178adfea23f,Caribbean_LowRes,22.5,-64.5
377563eb1a5c4cf5,Caribbean_LowRes,22.5,-63.0
6dcaed84f32f31e7,Caribbean_LowRes,22.5,-61.5
549e7dfe143d2ec1,Caribbean_LowRes,22.5,-60.0
688d10a91df5bf77,Caribbean_LowRes,21.0,-85.5
18597b40a1db5955,Caribbean_LowRes,21.0,-84.0
9490b9fb7aceedf3,Caribbean_LowRes,21.0,-82.5
946132528fe28d10,Caribbean_LowRes,21.0,-81.0
4e5ab66d8e5831e1,Caribbean_LowRes,21.0,-79.5
c90d59e75a2ed85c,Caribbean_LowRes,21.0,-78.0
1688c42f2b4a544a,Caribbean_LowRes,21.0,-76.5
3ebc1bd4ac5c8a8b,Caribbean_LowRes,21.0,-75.0
0245df8aa751c597,Caribbean_LowRes,21.0,-73.5
d4ecf81f38ae8c04,Caribbean_LowRes,21.0,-72.0
1b1cc266b2db2d4e,Caribbean_LowRes,21.0,-70.5
6e197a130c6b0c93,Caribbean_LowRes,21.0,-69.0
