Name,State,Latitude,Longitude
cf937655cf719f4f,China,42.0,98.25
427e7da2ad93e82a,China,42.0,99.0
a4bc31721ac85ec6,China,42.0,99.75
063b7841db3da8ea,China,42.0,100.5
33fd6decc2ae423a,China,42.0,101.25
a97523c901b883f5,China,42.0,102.0
b99a4d4c956ccf05,China,42.0,102.75
efe4cddbf4263cec,China,42.0,103.5
36f85ace5be3e301,China,42.0,104.25
aea143abe3b525e1,China,42.0,105.0
ba8e14fa555a10e5,China,42.0,105.75
6226308796de3420,China,42.0,106.5
69a70130884ced95,China,42.0,107.25
75a3cc18a3004821,China,42.0,108.0
34b2277410970b79,China,42.0,108.75
49a81ac40c1a9a02,China,42.0,109.5
cfd2933f39de0504,China,42.0,110.25
6fe85961521d1dfc,China,42.0,111.0
52584283db70a12b,China,42.0,111.75
68b0f84b1187ab74,China,42.0,112.5
8571c26faffb2a12,China,42.0,113.25
0f786535c32f42c5,China,42.0,114.0
968b6c61a351b8e5,China,42.0,114.75
d286450c943746c5,China,42.0,115.5
c616fd0ccfa38d0f,China,42.0,116.25
cb7fa05a412e08f4,China,42.0,117.0
6fa5dd8bec8ff1e5,China,42.0,117.75
16e867a901b8aa61,China,42.0,118.5
3f10d3ab9327fa0f,China,42.0,119.25
63503873f1958f6e,China,42.0,120.0
31a5ba779454b2cf,China,42.0,120.75
f7864691f75206c4,China,42.0,121.5
2ae3ba91e7d854ab,China,42.0,122.25
a09290a6b6ff2da2,China,42.0,123.0
d644651b76e4a682,China,41.25,98.25
b1695cf865d62fea,China,41.25,99.0
df9886385e68c4c3,China,41.25,99.75
cb1c04621f1b4acd,China,41.25,100.5
277ec32304d9cabc,China,41.25,101.25
5f6a12d6a6413660,China,41.25,102.0
713b6f5dda5c9479,China,41.25,102.75
8f6fd6fba3dca60d,China,41.25,103.5
42f68e04c0f7034e,China,41.25,104.25
f1e0fdefe7855413,China,41.25,105.0
b2e739b31d38179c,China,41.25,105.75
17756bb7bd654aa8,China,41.25,106.5
7d8f31096d54fb92,China,41.25,107.25
a962f9f835da7783,China,41.25,108.0
8ca2123b3b99cba3,China,41.25,108.75
e6e6894548dd47d6,China,41.25,109.5
856e3708b7f0dccc,China,41.25,110.25
e9442b5f50179026,China,41.25,111.0
80359261cc25b6cc,China,41.25,111.75
c0bed0b7daefaf3c,China,41.25,112.5
2d3ce62b0bf1708a,China,41.25,113.25
37a95070ae4e6a92,China,41.25,114.0
289e0df61c9145c5,China,41.25,114.75
fd6f151984cdbe1a,China,41.25,115.5
c15cf9502fe2eb97,China,41.25,116.25
c49e41b6ace70576,China,41.25,117.0
4e99e0dd77e0d805,China,41.25,117.75
1a8335406643eecc,China,41.25,118.5
daddb8724409146f,China,41.25,119.25
6c8367e2bcc6a185,China,41.25,120.0
8d15817513a0e6d0,China,41.25,120.75
6ed7ab02310992aa,China,41.25,121.5
56aea97b7e657a95,China,41.25,122.25
363662c464a0e394,China,41.25,123.0
f6b5b45cd67a63a0,China,40.5,98.25
47e6a9acd9c2b18f,China,40.5,99.0
1335f5002fe441c8,China,40.5,99.75
0325dc87b5f96adb,China,40.5,100.5
e4c5d9af4ee254f6,China,40.5,101.25
670510695cc9c1cc,China,40.5,102.0
adf105054f50ab3e,China,40.5,102.75
b34d8cda0cf7ef85,China,40.5,103.5
8768b1fc6778287b,China,40.5,104.25
ae84f78f8d13d277,China,40.5,105.0
4bef2f25ae7c1f7f,China,40.5,105.75
ca7952b4c88204d3,China,40.5,106.5
3db3512c756b72d0,China,40.5,107.25
c494bd5100f53a85,China,40.5,108.0
bb7918cf83e84380,China,40.5,108.75
45a548f5352315eb,China,40.5,109.5
628f9305f4c5fd64,China,40.5,110.25
56adfb36c28c014c,China,40.5,111.0
14eab893fefa18eb,China,40.5,111.75
c5b33f461d97675c,China,40.5,112.5
79b8ecc5c8e5c351,China,40.5,113.25
8eac1558654df345,China,40.5,114.0
a6b6871cc8538a37,China,40.5,114.75
7f45fa4941017c09,China,40.5,115.5
cf2c05d36eef6966,China,40.5,116.25
9a23d2e94362afe8,China,40.5,117.0
887450ef8c375464,China,40.5,117.75
dcb9defc448afc8d,China,40.5,118.5
af81ca745c7ac5a0,China,40.5,119.25
12b774464e7b8c2a,China,40.5,120.0
47182028b5beeef3,China,40.5,120.75
aab70467b1ec7bb7,China,40.5,121.5
26ff2260042274df,China,40.5,122.25
e689ddb9ab43a767,China,40.5,123.0
676affb3d5634a45,China,39.75,98.25
cc2abeefc9771b07,China,39.75,99.0
4c414158370663ee,China,39.75,99.75
604f8da42b59637e,China,39.75,100.5
fec17b761b318780,China,39.75,101.25
3cfe4a409438850a,China,39.75,102.0
bf8bdb4720eb3514,China,39.75,102.75
5bb60d69a7da3f5e,China,39.75,103.5
f02161b19075e006,China,39.75,104.25
cd7411714ed91f13,China,39.75,105.0
6a2062e6c81a0c90,China,39.75,105.75
9e0d13bf5a95c36a,China,39.75,106.5
f0a39c041b927ae0,China,39.75,107.25
8aebe9209b9b528f,China,39.75,108.0
3466f55e350b017e,China,39.75,108.75
58c92f6e487e33dd,China,39.75,109.5
a0a097477d9da454,China,39.75,110.25
150fd60ccd44d367,China,39.75,111.0
fcffdbdfa792b0f7,China,39.75,111.75
b673d44d21211dff,China,39.75,112.5
03f39a5f391e0ece,China,39.75,113.25
8aa585b87191ed59,China,39.75,114.0
f4858344c095ab0f,China,39.75,114.75
971332cec9157531,China,39.75,115.5
cf7b330717ff43f2,China,39.75,116.25
604d11e68a516ed2,China,39.75,117.0
f9789864315c5ee5,China,39.75,117.75
0620f42e5b786168,China,39.75,118.5
7170bf1d2a59a5fd,China,39.75,119.25
a3de6223f9ed3cb3,China,39.75,120.0
c757dbd18ad28b1f,China,39.75,120.75
00fe80ad63679263,China,39.75,121.5
bbea8955d01fe03f,China,39.75,122.25
fbc61f96c251f702,China,39.75,123.0
6e6b6d235e85ac20,China,39.0,98.25
3e26cd34c9b920dc,China,39.0,99.0
c558df129c3e3b22,China,39.0,99.75
bc05074877211a8b,China,39.0,100.5
a298c38881090e12,China,39.0,101.25
769ac58f058436e2,China,39.0,102.0
006664e6bbda0ddb,China,39.0,102.75
aeada684edd59d8c,China,39.0,103.5
469f103e7ce7e363,China,39.0,104.25
b781ea44b4a9f447,China,39.0,105.0
6cf5b8b669f06765,China,39.0,105.75
3aad49355070ef8b,China,39.0,106.5
49bf57cdc0d19eb9,China,39.0,107.25
5086af7c973e6d44,China,39.0,108.0
3a9e3acbe81c7312,China,39.0,108.75
67693a9bc36e1975,China,39.0,109.5
e7a81ae1eaf514fa,China,39.0,110.25
0e5a58c9d4ec4fa0,China,39.0,111.0
adeed3aa03e8e5a5,China,39.0,111.75
b76016a92e72f87a,China,39.0,112.5
dcf74ce116cd19ee,China,39.0,113.25
b9f02f0c64b91a77,China,39.0,114.0
42d2a10aa0fdbf39,China,39.0,114.75
d01138c6aa014595,China,39.0,115.5
127397e17327154f,China,39.0,116.25
ffd2936eb79bff3c,China,39.0,117.0
396546237358e2f1,China,39.0,117.75
ae720be53e5dd19e,China,39.0,118.5
3f4a55a19c671a5a,China,39.0,119.25
b4feb7dd9da6bf8e,China,39.0,120.0
522855adef8e9ad0,China,39.0,120.75
53cf757be6d3cc1e,China,39.0,121.5
52fa6519dadcb5b6,China,39.0,122.25
ce5831c22ea2f6c6,China,39.0,123.0
dab945d5d8a5f0f8,China,38.25,98.25
68948f60b715f9f7,China,38.25,99.0
74ca7cd9a9336506,China,38.25,99.75
56de6fe4a2151b02,China,38.25,100.5
ebdd76a73810c960,China,38.25,101.25
4e8d899cbb746250,China,38.25,102.0
2e916b3b30791891,China,38.25,102.75
23118a9938a0a066,China,38.25,103.5
a06800f72839d8e9,China,38.25,104.25
79e11d0183ad9f7f,China,38.25,105.0
1e55d17c999a517d,China,38.25,105.75
9d56e623902ed6ab,China,38.25,106.5
74b6673a7a28e99a,China,38.25,107.25
e18e7c480332e232,China,38.25,108.0
a687b6ed990be06e,China,38.25,108.75
f8794d1192b98284,China,38.25,109.5
6252c9a0f3d355b1,China,38.25,110.25
9a3272790c9833da,China,38.25,111.0
d7bc06e833419aac,China,38.25,111.75
f528320508a03e21,China,38.25,112.5
0098a90b5dcc5b30,China,38.25,113.25
c718041567212917,China,38.25,114.0
16270f2a7e192ff8,China,38.25,114.75
26446c7742b18c4e,China,38.25,115.5
e8c613b22f4531b6,China,38.25,116.25
a9452092bf26cd3d,China,38.25,117.0
9bcbd176bc70faa2,China,38.25,117.75
6ee719ce2933e57d,China,38.25,118.5
a4a881480ccf711e,China,38.25,119.25
e96ba031a792fded,China,38.25,120.0
253730276db2a43a,China,38.25,120.75
582f365d27ab8fe6,China,38.25,121.5
be6166be9e8f7a87,China,38.25,122.25
e24148073fe6f737,China,38.25,123.0
6b4376234ff4e805,China,37.5,98.25
85afc8384b321243,China,37.5,99.0
8e3e2697a51c582f,China,37.5,99.75
1b0384dd620d89ec,China,37.5,100.5
e40dbcb6e02851f1,China,37.5,101.25
dee00e956adc5f95,China,37.5,102.0
4175e6e702455a50,China,37.5,102.75
2dd041d5f30c4365,China,37.5,103.5
9a7aa28f4a8eafd5,China,37.5,104.25
6155f0758a594865,China,37.5,105.0
ed99c3059735eeec,China,37.5,105.75
4ce7e923f4fda322,China,37.5,106.5
82411282c44e8b85,China,37.5,107.25
5e6fb54d66c0a149,China,37.5,108.0
d72283a70904a981,China,37.5,108.75
1e9d56c064ac2c8c,China,37.5,109.5
ada9d8a731fc9107,China,37.5,110.25
c2c20c76de29787a,China,37.5,111.0
4801cd3f814c1f23,China,37.5,111.75
e93e51073575cc0f,China,37.5,112.5
09949390e791d41b,China,37.5,113.25
36d96f6f93dcd12e,China,37.5,114.0
d1a53298bb04b660,China,37.5,114.75
8465739f9f6074fe,China,37.5,115.5
00a79a9bfdee1867,China,37.5,116.25
53effddd37b913d5,China,37.5,117.0
55ca389ab1a5a261,China,37.5,117.75
51c0ae097f45804d,China,37.5,118.5
1a319c7127006a08,China,37.5,119.25
b622809ad1f11967,China,37.5,120.0
25db2f45a53a0bbd,China,37.5,120.75
dc6301f6c4d80763,China,37.5,121.5
af6e88d39e44ce40,China,37.5,122.25
165c01a85a568605,China,37.5,123.0
77864fcb30263b75,China,36.75,98.25
9a3df52031b06e88,China,36.75,99.0
556848b2b64819af,China,36.75,99.75
34d94c5324add224,China,36.75,100.5
c7edee8915ee5ad3,China,36.75,101.25
c740699950c1038d,China,36.75,102.0
d62a04c54f6062ee,China,36.75,102.75
15f8ad0bf3344409,China,36.75,103.5
ea94199955639d02,China,36.75,104.25
8a141fca0af49bc8,China,36.75,105.0
87ae37fb61c711e9,China,36.75,105.75
7bd276ca2c52b4b5,China,36.75,106.5
3062ad95129d7f50,China,36.75,107.25
51833efba173e61d,China,36.75,108.0
de223c4bac8d6045,China,36.75,108.75
2dcf36927bbfec17,China,36.75,109.5
35ceb0527a378e97,China,36.75,110.25
c34ba609c565938c,China,36.75,111.0
9a2a9801f5372af5,China,36.75,111.75
cc2f023b759e6e93,China,36.75,112.5
a203e8218321ce58,China,36.75,113.25
ceb84e59c94a2f64,China,36.75,114.0
10b7bfb815f0fd5c,China,36.75,114.75
19832e2d4ec382b7,China,36.75,115.5
a98c90b10da82be1,China,36.75,116.25
81ebcbdde9e1972d,China,36.75,117.0
ee914f4912aa24bf,China,36.75,117.75
befbd745b1c2d5a0,China,36.75,118.5
194b9a5b4bd57218,China,36.75,119.25
767517bd43bfe265,China,36.75,120.0
1f0cf8717f1fdeba,China,36.75,120.75
0e70cb5eb2bc572a,China,36.75,121.5
638b5e4c60a714e9,China,36.75,122.25
fdfcd5c05551fffa,China,36.75,123.0
8e3823f8dc56317d,China,36.0,98.25
715c3b4b79e7769f,China,36.0,99.0
3dffa9f54d768839,China,36.0,99.75
99a3bc981efa9900,China,36.0,100.5
d18632bb712cf4ab,China,36.0,101.25
015cde86e14db58f,China,36.0,102.0
11e719e3eca64e2f,China,36.0,102.75
ba21e55d160f1195,China,36.0,103.5
1665e870737aba5b,China,36.0,104.25
f2719663cf195261,China,36.0,105.0
154752220fd7c4c1,China,36.0,105.75
af4905f1fa0dfc8a,China,36.0,106.5
12c7e70360754290,China,36.0,107.25
3f7b9e607202a7d0,China,36.0,108.0
bad958ec0a6888e0,China,36.0,108.75
9dca4855e8291aff,China,36.0,109.5
d2f173a7be74eb0d,China,36.0,110.25
9203a32d1ea9bc57,China,36.0,111.0
06e2c2101fed36e3,China,36.0,111.75
438cdb8b53c472c1,China,36.0,112.5
35301e8ea00270ab,China,36.0,113.25
edbf1f8c03dd6f0f,China,36.0,114.0
e9eab3d0169cd533,China,36.0,114.75
6db1a949396363ff,China,36.0,115.5
1d9ffe5a3c1ad5d0,China,36.0,116.25
8a11ed87582c59ce,China,36.0,117.0
148e90e11808e6ff,China,36.0,117.75
55082f2eb3c196e9,China,36.0,118.5
aaacbed6be0118a2,China,36.0,119.25
6a43aa0d78124ced,China,36.0,120.0
1f2a7f541b6a37d7,China,36.0,120.75
48670ece50fe533c,China,36.0,121.5
a04dd8a78e70b2e9,China,36.0,122.25
8142b1b06c723f10,China,36.0,123.0
9a00f065b62d5bde,China,35.25,98.25
767f6a108ef04a0c,China,35.25,99.0
b6e820138980d707,China,35.25,99.75
62eae32214d973c6,China,35.25,100.5
c4bbf98ece051337,China,35.25,101.25
5d3a52e5c66bd3d6,China,35.25,102.0
6583e505e5e3b3d4,China,35.25,102.75
2628d7063038351b,China,35.25,103.5
14631acd0dd15b8a,China,35.25,104.25
f9eb4f198f1567b0,China,35.25,105.0
b461351cc81c403f,China,35.25,105.75
2315a78685d976bd,China,35.25,106.5
fef5dbf6d6f2d8bd,China,35.25,107.25
849758a0f2789a19,China,35.25,108.0
8bf0baeac62b75f8,China,35.25,108.75
7eea0a0aaecd3f3c,China,35.25,109.5
6518e3e2c15058e5,China,35.25,110.25
62f33226d6445c28,China,35.25,111.0
1588e8f0aa73ac8a,China,35.25,111.75
2a765004eeb89629,China,35.25,112.5
0771343641b0bda2,China,35.25,113.25
6dfdfc250ff3b5f7,China,35.25,114.0
527a9ee957766be2,China,35.25,114.75
723591f865e64e1f,China,35.25,115.5
c482faaf680188d8,China,35.25,116.25
f433c4d658a05647,China,35.25,117.0
c36fc03aa0331244,China,35.25,117.75
89915fba736a3d6a,China,35.25,118.5
b4bc57b2214aca71,China,35.25,119.25
7aeb0772ab3b1eca,China,35.25,120.0
f09c5df87260f99d,China,35.25,120.75
926fb5d3ab9389c0,China,35.25,121.5
ac6df8a70e86aca8,China,35.25,122.25
f05dc18847afa8fc,China,35.25,123.0
7f5f0258c6f18720,China,34.5,98.25
a960b0e9cd7bfe31,China,34.5,99.0
7d4a4066dcdd70da,China,34.5,99.75
1c891eae99a692a8,China,34.5,100.5
8f21122143ff4878,China,34.5,101.25
feee08b06976060b,China,34.5,102.0
934a7ab0cc16b7a0,China,34.5,102.75
f1ac1dc3a6e49c9c,China,34.5,103.5
a07850fb2fa5dc31,China,34.5,104.25
91491de0192c1223,China,34.5,105.0
89c324e333a866a2,China,34.5,105.75
a495b7e8c5669020,China,34.5,106.5
4020e7f88bcbd875,China,34.5,107.25
51d11a12d3d14ffc,China,34.5,108.0
c33b04ba9ba13c1b,China,34.5,108.75
c939282f22e5435a,China,34.5,109.5
5398cf95c5f054d5,China,34.5,110.25
0af1d1272a5dff1b,China,34.5,111.0
6da2e1de3cc2e21a,China,34.5,111.75
87410865a713d008,China,34.5,112.5
44184c84fa85cdb9,China,34.5,113.25
6cd0f2c5b285daef,China,34.5,114.0
6fb3b35a1913d397,China,34.5,114.75
46cf6d4a6bf6d863,China,34.5,115.5
0965e127f3407642,China,34.5,116.25
10633f225cd2034f,China,34.5,117.0
